scan_id,cohort,xy_spacing,z_spacing,xy_out_of_range,z_out_of_range,either_out_of_range
ISPY2_787415,ISPY2,0.7291666865348816,1.0,False,False,False
ISPY2_788149,ISPY2,0.703125,1.0,False,False,False
ISPY2_789497,ISPY2,0.78125,1.0,False,False,False
ISPY2_790070,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_790397,ISPY2,0.606796145439148,1.0,False,False,False
ISPY2_790722,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_791321,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_791944,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_792181,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_792412,ISPY2,0.625,2.0,False,True,True
ISPY2_793155,ISPY2,0.64453125,1.0,False,False,False
ISPY2_793684,ISPY2,0.703125,2.0,False,True,True
ISPY2_794128,ISPY2,0.625,2.0,False,True,True
ISPY2_794428,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_795996,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_796558,ISPY2,0.703125,1.0,False,False,False
ISPY2_797427,ISPY2,0.625,2.0,False,True,True
ISPY2_797499,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_797639,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_798604,ISPY2,0.9375,1.399999976158142,False,True,True
ISPY2_799149,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_800447,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_800710,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_801641,ISPY2,0.625,1.0,False,False,False
ISPY2_802105,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_802308,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_802778,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_803514,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_803677,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_804233,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_804979,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_805136,ISPY2,0.8705357313156128,2.5,False,True,True
ISPY2_808714,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_809037,ISPY2,0.7031000256538391,2.5,False,True,True
ISPY2_809649,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_810965,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_812089,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_814299,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_815421,ISPY2,0.703125,2.0,False,True,True
ISPY2_815493,ISPY2,0.625,2.5,False,True,True
ISPY2_819622,ISPY2,0.625,2.0,False,True,True
ISPY2_820348,ISPY2,0.78125,1.0,False,False,False
ISPY2_820807,ISPY2,0.703125,2.0,False,True,True
ISPY2_823618,ISPY2,0.9375,2.5,False,True,True
ISPY2_824234,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_824350,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_824512,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_825363,ISPY2,0.9375,2.5,False,True,True
ISPY2_828199,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_829491,ISPY2,0.8854166865348816,1.100000023841858,False,False,False
ISPY2_830486,ISPY2,0.6188119053840637,1.0,False,False,False
ISPY2_830958,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_831702,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_831848,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_832056,ISPY2,1.3280999660491943,0.8000010251998901,True,True,True
ISPY2_833536,ISPY2,1.171875,1.2999999523162842,True,True,True
ISPY2_834418,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_835658,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_836114,ISPY2,0.625,2.0,False,True,True
ISPY2_836983,ISPY2,0.78125,1.0,False,False,False
ISPY2_839274,ISPY2,0.6428571343421936,1.0,False,False,False
ISPY2_840501,ISPY2,1.25,1.2999999523162842,True,True,True
ISPY2_841336,ISPY2,0.8796296119689941,2.5,False,True,True
ISPY2_843554,ISPY2,0.703125,2.0,False,True,True
ISPY2_845079,ISPY2,0.5859000086784363,2.4000000953674316,True,True,True
ISPY2_845147,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_845663,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_845783,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_846156,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_847272,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_847753,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_848003,ISPY2,0.7031000256538391,2.0,False,True,True
ISPY2_848371,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_849605,ISPY2,1.40625,1.2000000476837158,True,False,True
ISPY2_851180,ISPY2,1.09375,1.2000000476837158,True,False,True
ISPY2_851223,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_851488,ISPY2,0.9375,1.100000023841858,False,False,False
ISPY2_856159,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_857165,ISPY2,0.6054999828338623,2.4000000953674316,False,True,True
ISPY2_859699,ISPY2,0.9635416865348816,1.2000000476837158,False,False,False
ISPY2_860243,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_860901,ISPY2,0.625,1.2000000476837158,False,False,False
ISPY2_861745,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_862244,ISPY2,0.6445000171661377,2.4000000953674316,False,True,True
ISPY2_863161,ISPY2,0.859375,1.0,False,False,False
ISPY2_865416,ISPY2,0.9114583134651184,1.0,False,False,False
ISPY2_866660,ISPY2,0.625,2.0,False,True,True
ISPY2_870077,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_872188,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_873686,ISPY2,0.64453125,1.0,False,False,False
ISPY2_875089,ISPY2,0.6666666865348816,1.0,False,False,False
ISPY2_876511,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_877463,ISPY2,0.78125,1.2999999523162842,False,True,True
ISPY2_879224,ISPY2,0.6666666865348816,1.0,False,False,False
ISPY2_882538,ISPY2,0.9375,1.0,False,False,False
ISPY2_882553,ISPY2,0.7422000169754028,2.0,False,True,True
ISPY2_883696,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_883886,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_884011,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_884266,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_885590,ISPY2,1.40625,1.2999999523162842,True,True,True
ISPY2_885871,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_887594,ISPY2,0.625,1.0,False,False,False
ISPY2_889049,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_889225,ISPY2,0.78125,1.0,False,False,False
ISPY2_889721,ISPY2,0.8413461446762085,2.5,False,True,True
ISPY2_890372,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_890414,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_891645,ISPY2,0.7813000082969666,1.2000000476837158,False,False,False
ISPY2_892390,ISPY2,1.3280999660491943,0.8000010251998901,True,True,True
ISPY2_893874,ISPY2,0.5077999830245972,2.4000000953674316,True,True,True
ISPY2_894128,ISPY2,0.7813000082969666,2.0,False,True,True
ISPY2_894491,ISPY2,0.625,2.0,False,True,True
ISPY2_894673,ISPY2,0.859375,1.0,False,False,False
ISPY2_895653,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_896621,ISPY2,0.8333333134651184,1.0,False,False,False
ISPY2_896852,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_896939,ISPY2,1.25,0.8000010251998901,True,True,True
ISPY2_898618,ISPY2,0.5273000001907349,2.4000000953674316,True,True,True
ISPY2_899381,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_899692,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_900959,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_901705,ISPY2,0.7226999998092651,1.2000000476837158,False,False,False
ISPY2_903880,ISPY2,0.5859000086784363,2.5,True,True,True
ISPY2_904269,ISPY2,0.625,2.0,False,True,True
ISPY2_905264,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_906042,ISPY2,0.5696202516555786,1.0,True,False,True
ISPY2_906795,ISPY2,0.703125,1.0,False,False,False
ISPY2_910188,ISPY2,0.8333333134651184,1.100000023841858,False,False,False
ISPY2_910706,ISPY2,0.9375,2.5,False,True,True
ISPY2_912836,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_913225,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_913527,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_914968,ISPY2,0.606796145439148,1.0,False,False,False
ISPY2_916586,ISPY2,0.9375,1.2000000476837158,False,False,False
ISPY2_916645,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_917762,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_918979,ISPY2,0.5733944773674011,1.0,True,False,True
ISPY2_920479,ISPY2,0.6836000084877014,2.0,False,True,True
ISPY2_922872,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_923968,ISPY2,0.8854166865348816,1.100000023841858,False,False,False
ISPY2_924071,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_924812,ISPY2,0.703125,1.0,False,False,False
ISPY2_924868,ISPY2,0.703125,2.0,False,True,True
ISPY2_924895,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_925691,ISPY2,0.6640999913215637,2.4000000953674316,False,True,True
ISPY2_928170,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_928446,ISPY2,0.64453125,1.0,False,False,False
ISPY2_928815,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_929391,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_929980,ISPY2,0.625,2.200000047683716,False,True,True
ISPY2_930172,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_930853,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_930903,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_932200,ISPY2,0.625,2.0,False,True,True
ISPY2_934459,ISPY2,1.3671875,1.0,True,False,True
ISPY2_934906,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_935460,ISPY2,0.6640999913215637,2.5,False,True,True
ISPY2_938719,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_940186,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_941191,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_941926,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_942017,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_943633,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_943879,ISPY2,0.5859000086784363,2.200000047683716,True,True,True
ISPY2_944419,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_944536,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_946927,ISPY2,0.5663999915122986,2.0,True,True,True
ISPY2_947398,ISPY2,0.6640999913215637,2.0,False,True,True
ISPY2_949444,ISPY2,0.625,2.0,False,True,True
ISPY2_950131,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_950742,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_953262,ISPY2,1.2890625,1.149999976158142,True,False,True
ISPY2_953885,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_955035,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_955953,ISPY2,1.09375,1.2000000476837158,True,False,True
ISPY2_957408,ISPY2,0.7031000256538391,2.5,False,True,True
ISPY2_959366,ISPY2,1.25,1.2000000476837158,True,False,True
ISPY2_960029,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_960490,ISPY2,0.8854166865348816,1.0,False,False,False
ISPY2_960963,ISPY2,0.5468999743461609,2.4000000953674316,True,True,True
ISPY2_962153,ISPY2,0.6836000084877014,1.2000000476837158,False,False,False
ISPY2_962472,ISPY2,0.8999999761581421,2.5,False,True,True
ISPY2_962664,ISPY2,0.625,2.5,False,True,True
ISPY2_962827,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_963303,ISPY2,0.625,2.0,False,True,True
ISPY2_963604,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_965265,ISPY2,0.625,2.5999999046325684,False,True,True
ISPY2_966016,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_970839,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_971492,ISPY2,0.5468999743461609,2.0,True,True,True
ISPY2_972307,ISPY2,0.7031000256538391,1.2000000476837158,False,False,False
ISPY2_973837,ISPY2,0.64453125,1.0,False,False,False
ISPY2_974181,ISPY2,0.8333333134651184,1.100000023841858,False,False,False
ISPY2_974618,ISPY2,0.7031000256538391,2.5,False,True,True
ISPY2_981461,ISPY2,0.679347813129425,1.0,False,False,False
ISPY2_981664,ISPY2,0.6944444179534912,1.0,False,False,False
ISPY2_982086,ISPY2,0.6054999828338623,2.0,False,True,True
ISPY2_982505,ISPY2,0.8333333134651184,1.2000000476837158,False,False,False
ISPY2_983841,ISPY2,0.7422000169754028,1.2000000476837158,False,False,False
ISPY2_986734,ISPY2,0.6944444179534912,1.0,False,False,False
ISPY2_987728,ISPY2,0.6445000171661377,2.0,False,True,True
ISPY2_987914,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_987995,ISPY2,0.703125,1.0,False,False,False
ISPY2_988443,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_988665,ISPY2,0.625,2.0,False,True,True
ISPY2_990443,ISPY2,0.5859375,1.2999999523162842,True,True,True
ISPY2_991818,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_992609,ISPY2,0.5859000086784363,2.0,True,True,True
ISPY2_994987,ISPY2,0.7031000256538391,2.200000047683716,False,True,True
ISPY2_995480,ISPY2,0.6640999913215637,2.5,False,True,True
ISPY2_997702,ISPY2,0.6640999913215637,1.2000000476837158,False,False,False
ISPY2_999264,ISPY2,0.625,2.4000000953674316,False,True,True
ISPY2_999733,ISPY2,0.5663999915122986,2.4000000953674316,True,True,True
NACT_01,NACT-Pilot,0.78125,2.0,False,True,True
NACT_02,NACT-Pilot,0.703125,2.0,False,True,True
NACT_03,NACT-Pilot,0.703125,2.0,False,True,True
NACT_04,NACT-Pilot,0.703125,2.200000047683716,False,True,True
NACT_06,NACT-Pilot,0.703125,2.0,False,True,True
NACT_07,NACT-Pilot,0.703125,2.0,False,True,True
NACT_08,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_09,NACT-Pilot,0.703125,2.0,False,True,True
NACT_11,NACT-Pilot,0.703125,2.0,False,True,True
NACT_12,NACT-Pilot,0.8984379768371582,2.3999998569488525,False,True,True
NACT_13,NACT-Pilot,0.859375,2.0,False,True,True
NACT_14,NACT-Pilot,0.78125,2.0,False,True,True
NACT_15,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_17,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_18,NACT-Pilot,0.859375,2.0,False,True,True
NACT_19,NACT-Pilot,0.78125,2.0,False,True,True
NACT_20,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_21,NACT-Pilot,0.703125,2.299999952316284,False,True,True
NACT_22,NACT-Pilot,0.703125,2.0,False,True,True
NACT_23,NACT-Pilot,0.3515619933605194,2.0,True,True,True
NACT_24,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_25,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_26,NACT-Pilot,0.703125,2.0,False,True,True
NACT_27,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_28,NACT-Pilot,0.78125,1.9999998807907104,False,True,True
NACT_29,NACT-Pilot,0.703125,2.0,False,True,True
NACT_30,NACT-Pilot,0.703125,2.0,False,True,True
NACT_31,NACT-Pilot,0.78125,2.0,False,True,True
NACT_32,NACT-Pilot,0.703125,2.0,False,True,True
NACT_33,NACT-Pilot,0.78125,1.9999998807907104,False,True,True
NACT_34,NACT-Pilot,0.7421879768371582,1.9999998807907104,False,True,True
NACT_35,NACT-Pilot,0.703125,2.0,False,True,True
NACT_36,NACT-Pilot,0.703125,2.0,False,True,True
NACT_37,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_39,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_40,NACT-Pilot,0.78125,1.9999998807907104,False,True,True
NACT_41,NACT-Pilot,0.703125,2.000000238418579,False,True,True
NACT_42,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_43,NACT-Pilot,0.703125,2.1999998092651367,False,True,True
NACT_44,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_45,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_46,NACT-Pilot,0.703125,2.000000238418579,False,True,True
NACT_47,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_48,NACT-Pilot,0.3515619933605194,2.200000047683716,True,True,True
NACT_49,NACT-Pilot,0.703125,2.000000238418579,False,True,True
NACT_50,NACT-Pilot,0.703125,2.0,False,True,True
NACT_51,NACT-Pilot,0.78125,2.3000001907348633,False,True,True
NACT_52,NACT-Pilot,0.703125,2.0,False,True,True
NACT_53,NACT-Pilot,0.78125,1.9999998807907104,False,True,True
NACT_54,NACT-Pilot,0.859375,2.200000047683716,False,True,True
NACT_55,NACT-Pilot,0.78125,2.200000047683716,False,True,True
NACT_56,NACT-Pilot,0.78125,2.0,False,True,True
NACT_57,NACT-Pilot,0.78125,1.9999998807907104,False,True,True
NACT_58,NACT-Pilot,0.703125,2.0,False,True,True
NACT_59,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_60,NACT-Pilot,0.703125,2.1000001430511475,False,True,True
NACT_61,NACT-Pilot,0.78125,2.0,False,True,True
NACT_62,NACT-Pilot,0.703125,2.0,False,True,True
NACT_63,NACT-Pilot,0.703125,1.9999998807907104,False,True,True
NACT_64,NACT-Pilot,0.78125,2.0,False,True,True
NACT_65,NACT-Pilot,0.703125,2.0,False,True,True
NACT_66,NACT-Pilot,0.703125,2.000000238418579,False,True,True
NACT_67,NACT-Pilot,0.78125,1.9999998807907104,False,True,True
NACT_68,NACT-Pilot,0.78125,2.0,False,True,True
